fecha	dataset	nulos	vmax_depth	vmin_child_weight	vnround	ganancia_promedio	tiempo_promedio	ganancias	
20161114 233046	abril_importantes	0	6	50	880	1462500	1293.862	1326667	1648333	1370833	1504167	
20161114 233046	abril_importantes	0	6	50	900	1462500	1293.862	1322500	1652500	1369167	1505833	
20161114 233046	abril_importantes	0	6	50	920	1470625	1293.862	1350000	1655000	1369167	1508333	
20161114 233046	abril_importantes	0	6	50	940	1462708	1293.862	1349167	1650833	1343333	1507500	
20161114 233046	abril_importantes	0	6	50	960	1462708	1293.862	1349167	1677500	1317500	1506667	
20161114 233046	abril_importantes	0	6	50	980	1469583	1293.862	1348333	1683333	1342500	1504167	
20161114 233046	abril_importantes	0	6	50	1000	1470417	1293.862	1350000	1685833	1313333	1532500	
20161115 021632	abril_importantes	0	10	5	20	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	40	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	60	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	80	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	100	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	120	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	140	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	160	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	180	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	200	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	220	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	240	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	260	-43638333	2261.881	-43638333	-43638333	-43638333	-43638333	
20161115 021632	abril_importantes	0	10	5	280	-10891458	2261.881	-10535833	-10999167	-11918333	-10112500	
20161115 021632	abril_importantes	0	10	5	300	66875	2261.881	-11666.67	-6666.667	224166.7	61666.67	
20161115 021632	abril_importantes	0	10	5	320	997291.7	2261.881	987500	1046667	1114167	840833.3	
